Nombre provincia,Nombre municipio,Nombre completo,Nombre,Número,Dirección,Enlace
MALAGA,MALAGA,MALAGA 12,MALAGA,12,"Cerrojo, 17 - 4º",https://www.registradores.org/directorio/-/registros/propiedad/malaga/malaga/registro-de-la-propiedad-de-malaga-n-12
MALAGA,MALAGA,MALAGA 12,MALAGA,12,"Cerrojo, 17 - 4º",https://www.registradores.org/directorio/-/registros/propiedad/malaga/malaga/registro-de-la-propiedad-de-malaga-n-12
MALAGA,MALAGA,MALAGA 13,MALAGA,13,"Cerrojo, 17 - 4º",https://www.registradores.org/directorio/-/registros/propiedad/malaga/malaga/registro-de-la-propiedad-de-malaga-n-13
MALAGA,MALAGA,MALAGA 13,MALAGA,13,"Cerrojo, 17 - 4º",https://www.registradores.org/directorio/-/registros/propiedad/malaga/malaga/registro-de-la-propiedad-de-malaga-n-13
MALAGA,MALAGA,MALAGA 14 (ANTIGUO),MALAGA 14 (ANTIGUO),,,
MALAGA,MALAGA,MALAGA 15,MALAGA,15,"Cerrojo, 17 - 4ª ático",https://www.registradores.org/directorio/-/registros/propiedad/malaga/malaga/registro-de-la-propiedad-de-malaga-n-15
MALAGA,MALAGA,MALAGA 15,MALAGA,15,"Cerrojo, 17 - 4ª ático",https://www.registradores.org/directorio/-/registros/propiedad/malaga/malaga/registro-de-la-propiedad-de-malaga-n-15
MALAGA,MALAGA,MALAGA 15,MALAGA,15,"Cerrojo, 17 - 4ª ático",https://www.registradores.org/directorio/-/registros/propiedad/malaga/malaga/registro-de-la-propiedad-de-malaga-n-15
MALAGA,MANILVA,MANILVA,MANILVA,,"Dr. Álvarez Leyva, Edif.Pasaje",https://www.registradores.org/directorio/-/registros/propiedad/malaga/manilva/registro-de-la-propiedad-de-manilva-n-01
MALAGA,MARBELLA,MARBELLA 1,MARBELLA,1,"Avenida Ricardo Soriano, 19 - 1º",https://www.registradores.org/directorio/-/registros/propiedad/malaga/marbella/registro-de-la-propiedad-de-marbella-n-01
MALAGA,MARBELLA,MARBELLA 1,MARBELLA,1,"Avenida Ricardo Soriano, 19 - 1º",https://www.registradores.org/directorio/-/registros/propiedad/malaga/marbella/registro-de-la-propiedad-de-marbella-n-01
MALAGA,MARBELLA,MARBELLA 1,MARBELLA,1,"Avenida Ricardo Soriano, 19 - 1º",https://www.registradores.org/directorio/-/registros/propiedad/malaga/marbella/registro-de-la-propiedad-de-marbella-n-01
MALAGA,MARBELLA,MARBELLA 1,MARBELLA,1,"Avenida Ricardo Soriano, 19 - 1º",https://www.registradores.org/directorio/-/registros/propiedad/malaga/marbella/registro-de-la-propiedad-de-marbella-n-01
MALAGA,MARBELLA,MARBELLA 2,MARBELLA,2,"Alameda de Ricardo Soriano, 19 - 1º",https://www.registradores.org/directorio/-/registros/propiedad/malaga/marbella/registro-de-la-propiedad-de-marbella-n-02
MALAGA,MARBELLA,MARBELLA 2,MARBELLA,2,"Alameda de Ricardo Soriano, 19 - 1º",https://www.registradores.org/directorio/-/registros/propiedad/malaga/marbella/registro-de-la-propiedad-de-marbella-n-02
MALAGA,MARBELLA,MARBELLA 3,MARBELLA,3,"Alameda de Ricardo Soriano, 19 - 1º",https://www.registradores.org/directorio/-/registros/propiedad/malaga/marbella/registro-de-la-propiedad-de-marbella-n-03
MALAGA,MARBELLA,MARBELLA 3,MARBELLA,3,"Alameda de Ricardo Soriano, 19 - 1º",https://www.registradores.org/directorio/-/registros/propiedad/malaga/marbella/registro-de-la-propiedad-de-marbella-n-03
MALAGA,MARBELLA,MARBELLA 4,MARBELLA,4,"Alameda de Ricardo Soriano, 19",https://www.registradores.org/directorio/-/registros/propiedad/malaga/marbella/registro-de-la-propiedad-de-marbella-n-04
MALAGA,MARBELLA,MARBELLA 4,MARBELLA,4,"Alameda de Ricardo Soriano, 19",https://www.registradores.org/directorio/-/registros/propiedad/malaga/marbella/registro-de-la-propiedad-de-marbella-n-04
MALAGA,MARBELLA,MARBELLA 4,MARBELLA,4,"Alameda de Ricardo Soriano, 19",https://www.registradores.org/directorio/-/registros/propiedad/malaga/marbella/registro-de-la-propiedad-de-marbella-n-04
MALAGA,MARBELLA,MARBELLA 4,MARBELLA,4,"Alameda de Ricardo Soriano, 19",https://www.registradores.org/directorio/-/registros/propiedad/malaga/marbella/registro-de-la-propiedad-de-marbella-n-04
MALAGA,MARBELLA,MARBELLA 4,MARBELLA,4,"Alameda de Ricardo Soriano, 19",https://www.registradores.org/directorio/-/registros/propiedad/malaga/marbella/registro-de-la-propiedad-de-marbella-n-04
MALAGA,MARBELLA,MARBELLA 4,MARBELLA,4,"Alameda de Ricardo Soriano, 19",https://www.registradores.org/directorio/-/registros/propiedad/malaga/marbella/registro-de-la-propiedad-de-marbella-n-04
MALAGA,MIJAS,MIJAS 1,MIJAS,1,"Camino del Albero, 25-27-bajo",https://www.registradores.org/directorio/-/registros/propiedad/malaga/mijas/registro-de-la-propiedad-de-mijas-n-01
MALAGA,MIJAS,MIJAS 1,MIJAS,1,"Camino del Albero, 25-27-bajo",https://www.registradores.org/directorio/-/registros/propiedad/malaga/mijas/registro-de-la-propiedad-de-mijas-n-01
MALAGA,MIJAS,MIJAS 2,MIJAS,2,"Camino del Albero, 23",https://www.registradores.org/directorio/-/registros/propiedad/malaga/mijas/registro-de-la-propiedad-de-mijas-n-02
MALAGA,MIJAS,MIJAS 3,MIJAS,3,"Camino del Albero, 25-27-bajo",https://www.registradores.org/directorio/-/registros/propiedad/malaga/mijas/registro-de-la-propiedad-de-mijas-n-03
MALAGA,MOCLINEJO,MALAGA 7,MALAGA,7,"Cerrojo, 17 - 2º",https://www.registradores.org/directorio/-/registros/propiedad/malaga/malaga/registro-de-la-propiedad-de-malaga-n-07
MALAGA,MOLLINA,ANTEQUERA,ANTEQUERA,,"Plaza Fernández Viaga, 14 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/malaga/antequera/registro-de-la-propiedad-de-antequera-n-01
MALAGA,MONDA,COIN,COIN,,"Plaza de la Villa, 2 - 2ª of.6",https://www.registradores.org/directorio/-/registros/propiedad/malaga/coin/registro-de-la-propiedad-de-coin
MALAGA,MONTEJAQUE,RONDA,RONDA,,"Infantes, 39 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/malaga/ronda/registro-de-la-propiedad-de-ronda
MALAGA,NERJA,TORROX,TORROX,,"Calzada, 10",https://www.registradores.org/directorio/-/registros/propiedad/malaga/torrox/registro-de-la-propiedad-de-torrox-n-01
MALAGA,OJEN,MARBELLA 1,MARBELLA,1,"Avenida Ricardo Soriano, 19 - 1º",https://www.registradores.org/directorio/-/registros/propiedad/malaga/marbella/registro-de-la-propiedad-de-marbella-n-01
MALAGA,PARAUTA,RONDA,RONDA,,"Infantes, 39 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/malaga/ronda/registro-de-la-propiedad-de-ronda
MALAGA,PERIANA,VELEZ - MALAGA 1,VELEZ - MALAGA,1,"Avda. de las Naciones, 2 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/malaga/velez-malaga/registro-de-la-propiedad-de-velez-malaga-n-01
MALAGA,PIZARRA,ALORA,ALORA,,"Avda. Pablo Ruiz Picasso, 4 - bloque II - local 1",https://www.registradores.org/directorio/-/registros/propiedad/malaga/alora/registro-de-la-propiedad-de-alora
MALAGA,PUJERRA,RONDA,RONDA,,"Infantes, 39 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/malaga/ronda/registro-de-la-propiedad-de-ronda
MALAGA,RINCON DE LA VICTORIA,MALAGA 7,MALAGA,7,"Cerrojo, 17 - 2º",https://www.registradores.org/directorio/-/registros/propiedad/malaga/malaga/registro-de-la-propiedad-de-malaga-n-07
MALAGA,RIOGORDO,MALAGA 7,MALAGA,7,"Cerrojo, 17 - 2º",https://www.registradores.org/directorio/-/registros/propiedad/malaga/malaga/registro-de-la-propiedad-de-malaga-n-07
MALAGA,RONDA,RONDA,RONDA,,"Infantes, 39 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/malaga/ronda/registro-de-la-propiedad-de-ronda
MALAGA,SALARES,TORROX,TORROX,,"Calzada, 10",https://www.registradores.org/directorio/-/registros/propiedad/malaga/torrox/registro-de-la-propiedad-de-torrox-n-01
MALAGA,SAYALONGA,TORROX,TORROX,,"Calzada, 10",https://www.registradores.org/directorio/-/registros/propiedad/malaga/torrox/registro-de-la-propiedad-de-torrox-n-01
MALAGA,SEDELLA,TORROX,TORROX,,"Calzada, 10",https://www.registradores.org/directorio/-/registros/propiedad/malaga/torrox/registro-de-la-propiedad-de-torrox-n-01
MALAGA,SIERRA DE YEGUAS,CAMPILLOS,CAMPILLOS,,"Real, 15, bajo",https://www.registradores.org/directorio/-/registros/propiedad/malaga/campillos/registro-de-la-propiedad-de-campillos
MALAGA,TEBA,CAMPILLOS,CAMPILLOS,,"Real, 15, bajo",https://www.registradores.org/directorio/-/registros/propiedad/malaga/campillos/registro-de-la-propiedad-de-campillos
MALAGA,TOLOX,COIN,COIN,,"Plaza de la Villa, 2 - 2ª of.6",https://www.registradores.org/directorio/-/registros/propiedad/malaga/coin/registro-de-la-propiedad-de-coin
MALAGA,TORROX,TORROX,TORROX,,"Calzada, 10",https://www.registradores.org/directorio/-/registros/propiedad/malaga/torrox/registro-de-la-propiedad-de-torrox-n-01
MALAGA,TOTALAN,MALAGA 7,MALAGA,7,"Cerrojo, 17 - 2º",https://www.registradores.org/directorio/-/registros/propiedad/malaga/malaga/registro-de-la-propiedad-de-malaga-n-07
MALAGA,VALLE DE ABDALAJIS,ANTEQUERA,ANTEQUERA,,"Plaza Fernández Viaga, 14 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/malaga/antequera/registro-de-la-propiedad-de-antequera-n-01
MALAGA,VELEZ-MALAGA,VELEZ - MALAGA 2,VELEZ - MALAGA,2,Camino de Enmedio s/n - bajo - Edif. Residencial Gallego,https://www.registradores.org/directorio/-/registros/propiedad/malaga/velez-malaga/registro-de-la-propiedad-de-velez-malaga-n-02
MALAGA,VELEZ-MALAGA,VELEZ - MALAGA 2,VELEZ - MALAGA,2,Camino de Enmedio s/n - bajo - Edif. Residencial Gallego,https://www.registradores.org/directorio/-/registros/propiedad/malaga/velez-malaga/registro-de-la-propiedad-de-velez-malaga-n-02
MALAGA,VELEZ-MALAGA,VELEZ - MALAGA 3,VELEZ - MALAGA,3,"Camino de Enmedio, s/n - local bajo - Conj. Residencial Gallego",https://www.registradores.org/directorio/-/registros/propiedad/malaga/velez-malaga/registro-de-la-propiedad-de-velez-malaga-n-03
MALAGA,VELEZ-MALAGA,VELEZ - MALAGA 3,VELEZ - MALAGA,3,"Camino de Enmedio, s/n - local bajo - Conj. Residencial Gallego",https://www.registradores.org/directorio/-/registros/propiedad/malaga/velez-malaga/registro-de-la-propiedad-de-velez-malaga-n-03
MALAGA,VILLANUEVA DE ALGAIDAS,ARCHIDONA,ARCHIDONA,,"Carrera, 57 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/malaga/archidona/registro-de-la-propiedad-de-archidona
MALAGA,VILLANUEVA DEL ROSARIO,ARCHIDONA,ARCHIDONA,,"Carrera, 57 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/malaga/archidona/registro-de-la-propiedad-de-archidona
MALAGA,VILLANUEVA DEL TRABUCO,ARCHIDONA,ARCHIDONA,,"Carrera, 57 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/malaga/archidona/registro-de-la-propiedad-de-archidona
MALAGA,VILLANUEVA DE TAPIA,ARCHIDONA,ARCHIDONA,,"Carrera, 57 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/malaga/archidona/registro-de-la-propiedad-de-archidona
MALAGA,VIÑUELA,VELEZ - MALAGA 1,VELEZ - MALAGA,1,"Avda. de las Naciones, 2 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/malaga/velez-malaga/registro-de-la-propiedad-de-velez-malaga-n-01
MALAGA,YUNQUERA,RONDA,RONDA,,"Infantes, 39 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/malaga/ronda/registro-de-la-propiedad-de-ronda
MALAGA,TORREMOLINOS,MALAGA 3,MALAGA,3,"Cerrojo, 17 - 3º",https://www.registradores.org/directorio/-/registros/propiedad/malaga/malaga/registro-de-la-propiedad-de-malaga-n-03
MALAGA,TORREMOLINOS,MALAGA 10,MALAGA,10,"Cerrojo, 17",https://www.registradores.org/directorio/-/registros/propiedad/malaga/malaga/registro-de-la-propiedad-de-malaga-n-10
MALAGA,TORREMOLINOS,MALAGA 10,MALAGA,10,"Cerrojo, 17",https://www.registradores.org/directorio/-/registros/propiedad/malaga/malaga/registro-de-la-propiedad-de-malaga-n-10
MALAGA,VILLANUEVA DE LA CONCEPCION,ANTEQUERA,ANTEQUERA,,"Plaza Fernández Viaga, 14 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/malaga/antequera/registro-de-la-propiedad-de-antequera-n-01
MALAGA,MONTECORTO,RONDA,RONDA,,"Infantes, 39 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/malaga/ronda/registro-de-la-propiedad-de-ronda
MALAGA,SERRATO,RONDA,RONDA,,"Infantes, 39 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/malaga/ronda/registro-de-la-propiedad-de-ronda
MALAGA,VILLA-NUEVA DE CAUCHE,ANTEQUERA,ANTEQUERA,,"Plaza Fernández Viaga, 14 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/malaga/antequera/registro-de-la-propiedad-de-antequera-n-01
MALAGA,PEÑARRUBIA,CAMPILLOS,CAMPILLOS,,"Real, 15, bajo",https://www.registradores.org/directorio/-/registros/propiedad/malaga/campillos/registro-de-la-propiedad-de-campillos
MALAGA,CORUMBELA,TORROX,TORROX,,"Calzada, 10",https://www.registradores.org/directorio/-/registros/propiedad/malaga/torrox/registro-de-la-propiedad-de-torrox-n-01
MALAGA,CHILCHES,VELEZ - MALAGA 2,VELEZ - MALAGA,2,Camino de Enmedio s/n - bajo - Edif. Residencial Gallego,https://www.registradores.org/directorio/-/registros/propiedad/malaga/velez-malaga/registro-de-la-propiedad-de-velez-malaga-n-02
MALAGA,TOMOS GENERALES,MALAGA 2,MALAGA,2,"Cerrojo, 17 - 3º",https://www.registradores.org/directorio/-/registros/propiedad/malaga/malaga/registro-de-la-propiedad-de-malaga-n-02
MALAGA,TOMOS GENERALES,MALAGA 9,MALAGA,9,"Cerrojo, 17 - 3º",https://www.registradores.org/directorio/-/registros/propiedad/malaga/malaga/registro-de-la-propiedad-de-malaga-n-09
MURCIA,ABANILLA,CIEZA 2,CIEZA,2,Constitución 10,https://www.registradores.org/directorio/-/registros/propiedad/murcia/cieza/registro-de-la-propiedad-de-cieza-n-02
MURCIA,ABARAN,CIEZA 3,CIEZA,3,"Camino de Alicante, 25",https://www.registradores.org/directorio/-/registros/propiedad/murcia/cieza/registro-de-la-propiedad-de-cieza-n-03
MURCIA,AGUILAS,AGUILAS,AGUILAS,,"Miguel de Cervantes, 1 - A, bajo",https://www.registradores.org/directorio/-/registros/propiedad/murcia/aguilas/registro-de-la-propiedad-de-aguilas
MURCIA,ALBUDEITE,MULA,MULA,,"C/ Diario de la Verdad, 1 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/murcia/mula/registro-de-la-propiedad-de-mula
MURCIA,ALCANTARILLA,ALCANTARILLA,ALCANTARILLA,,"C/ Camino de la Piedra 3, Edif. Zurbarán",https://www.registradores.org/directorio/-/registros/propiedad/murcia/alcantarilla/registro-de-la-propiedad-de-alcantarilla
MURCIA,ALEDO,TOTANA,TOTANA,,"Virgen del Pilar, 12 - bajo esq. C/Santomera",https://www.registradores.org/directorio/-/registros/propiedad/murcia/totana/registro-de-la-propiedad-de-totana
MURCIA,ALGUAZAS,MOLINA DE SEGURA 1,MOLINA DE SEGURA,1,"C/ Eduardo Linares, 21 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/murcia/molina-de-segura/registro-de-la-propiedad-de-molina-de-segura-n-01
MURCIA,ALHAMA DE MURCIA,ALHAMA DE MURCIA,ALHAMA DE MURCIA,,"Plaza de la Constitución, 8 - bloque G - bajo",https://www.registradores.org/directorio/-/registros/propiedad/murcia/alhama-de-murcia/registro-de-la-propiedad-de-alhama-de-murcia
MURCIA,ARCHENA,ARCHENA,ARCHENA,,"Camilo José Cela, 16 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/murcia/archena/registro-de-la-propiedad-de-archena
MURCIA,BENIEL,MURCIA 7,MURCIA,7,"Av.Tte.Gral.Gutiérrez Mellado, 9-2º",https://www.registradores.org/directorio/-/registros/propiedad/murcia/murcia/registro-de-la-propiedad-de-murcia-n-07
MURCIA,BLANCA,CIEZA 3,CIEZA,3,"Camino de Alicante, 25",https://www.registradores.org/directorio/-/registros/propiedad/murcia/cieza/registro-de-la-propiedad-de-cieza-n-03
MURCIA,BULLAS,MULA,MULA,,"C/ Diario de la Verdad, 1 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/murcia/mula/registro-de-la-propiedad-de-mula
MURCIA,CALASPARRA,CARAVACA DE LA CRUZ,CARAVACA DE LA CRUZ,,"Plaza de los Obispos, s/n - bajo",https://www.registradores.org/directorio/-/registros/propiedad/murcia/caravaca-de-la-cruz/registro-de-la-propiedad-de-caravaca-de-la-cruz
MURCIA,CAMPOS DEL RIO,MULA,MULA,,"C/ Diario de la Verdad, 1 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/murcia/mula/registro-de-la-propiedad-de-mula
MURCIA,CARAVACA DE LA CRUZ,CARAVACA DE LA CRUZ,CARAVACA DE LA CRUZ,,"Plaza de los Obispos, s/n - bajo",https://www.registradores.org/directorio/-/registros/propiedad/murcia/caravaca-de-la-cruz/registro-de-la-propiedad-de-caravaca-de-la-cruz
MURCIA,CARTAGENA,LA UNION 1,LA UNION,1,"Mayor, 43 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/murcia/union-la/registro-de-la-propiedad-de-union-la-n-01
MURCIA,CARTAGENA,CARTAGENA 1,CARTAGENA,1,"Mayor, 36 - 1ª",https://www.registradores.org/directorio/-/registros/propiedad/murcia/cartagena/registro-de-la-propiedad-de-cartagena-n-01
MURCIA,CARTAGENA,CARTAGENA 1,CARTAGENA,1,"Mayor, 36 - 1ª",https://www.registradores.org/directorio/-/registros/propiedad/murcia/cartagena/registro-de-la-propiedad-de-cartagena-n-01
MURCIA,CARTAGENA,CARTAGENA 2,CARTAGENA,2,"Mayor, 36 - 3ª",https://www.registradores.org/directorio/-/registros/propiedad/murcia/cartagena/registro-de-la-propiedad-de-cartagena-n-02
MURCIA,CARTAGENA,CARTAGENA 2,CARTAGENA,2,"Mayor, 36 - 3ª",https://www.registradores.org/directorio/-/registros/propiedad/murcia/cartagena/registro-de-la-propiedad-de-cartagena-n-02
MURCIA,CARTAGENA,CARTAGENA 3,CARTAGENA,3,"Mayor, 36 - 2º",https://www.registradores.org/directorio/-/registros/propiedad/murcia/cartagena/registro-de-la-propiedad-de-cartagena-n-03
MURCIA,CARTAGENA,CARTAGENA 4,CARTAGENA,4,"Mayor, 36 - planta 4ª",https://www.registradores.org/directorio/-/registros/propiedad/murcia/cartagena/registro-de-la-propiedad-de-cartagena-n-04
MURCIA,CARTAGENA,CARTAGENA 4,CARTAGENA,4,"Mayor, 36 - planta 4ª",https://www.registradores.org/directorio/-/registros/propiedad/murcia/cartagena/registro-de-la-propiedad-de-cartagena-n-04
MURCIA,CARTAGENA,CARTAGENA 4,CARTAGENA,4,"Mayor, 36 - planta 4ª",https://www.registradores.org/directorio/-/registros/propiedad/murcia/cartagena/registro-de-la-propiedad-de-cartagena-n-04
MURCIA,CARTAGENA,LA UNION 2,LA UNION,2,"Mayor, 43 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/murcia/union-la/registro-de-la-propiedad-de-union-la-n-02
MURCIA,CEHEGIN,CARAVACA DE LA CRUZ,CARAVACA DE LA CRUZ,,"Plaza de los Obispos, s/n - bajo",https://www.registradores.org/directorio/-/registros/propiedad/murcia/caravaca-de-la-cruz/registro-de-la-propiedad-de-caravaca-de-la-cruz
MURCIA,CEUTI,ARCHENA,ARCHENA,,"Camilo José Cela, 16 - bajo",https://www.registradores.org/directorio/-/registros/propiedad/murcia/archena/registro-de-la-propiedad-de-archena
MURCIA,CIEZA,CIEZA 1,CIEZA,1,"Camino de Murcia, 114-bajo",https://www.registradores.org/directorio/-/registros/propiedad/murcia/cieza/registro-de-la-propiedad-de-cieza-n-01
MURCIA,FORTUNA,CIEZA 2,CIEZA,2,Constitución 10,https://www.registradores.org/directorio/-/registros/propiedad/murcia/cieza/registro-de-la-propiedad-de-cieza-n-02
MURCIA,FUENTE ALAMO DE MURCIA,CARTAGENA 3,CARTAGENA,3,"Mayor, 36 - 2º",https://www.registradores.org/directorio/-/registros/propiedad/murcia/cartagena/registro-de-la-propiedad-de-cartagena-n-03
MURCIA,JUMILLA,JUMILLA,JUMILLA,,"Cartagena, 3",https://www.registradores.org/directorio/-/registros/propiedad/murcia/jumilla/registro-de-la-propiedad-de-jumilla
MURCIA,JUMILLA,JUMILLA,JUMILLA,,"Cartagena, 3",https://www.registradores.org/directorio/-/registros/propiedad/murcia/jumilla/registro-de-la-propiedad-de-jumilla
MURCIA,JUMILLA,JUMILLA,JUMILLA,,"Cartagena, 3",https://www.registradores.org/directorio/-/registros/propiedad/murcia/jumilla/registro-de-la-propiedad-de-jumilla
MURCIA,LIBRILLA,ALHAMA DE MURCIA,ALHAMA DE MURCIA,,"Plaza de la Constitución, 8 - bloque G - bajo",https://www.registradores.org/directorio/-/registros/propiedad/murcia/alhama-de-murcia/registro-de-la-propiedad-de-alhama-de-murcia
MURCIA,LORCA,LORCA 1,LORCA,1,"Alameda de Cervantes, 44 - 1ª planta",https://www.registradores.org/directorio/-/registros/propiedad/murcia/lorca/registro-de-la-propiedad-de-lorca-n-01
MURCIA,LORCA,LORCA 1,LORCA,1,"Alameda de Cervantes, 44 - 1ª planta",https://www.registradores.org/directorio/-/registros/propiedad/murcia/lorca/registro-de-la-propiedad-de-lorca-n-01
MURCIA,LORCA,LORCA 1,LORCA,1,"Alameda de Cervantes, 44 - 1ª planta",https://www.registradores.org/directorio/-/registros/propiedad/murcia/lorca/registro-de-la-propiedad-de-lorca-n-01
MURCIA,LORCA,LORCA 1,LORCA,1,"Alameda de Cervantes, 44 - 1ª planta",https://www.registradores.org/directorio/-/registros/propiedad/murcia/lorca/registro-de-la-propiedad-de-lorca-n-01
